"year","id_","age","sex","race","hompop","moredays","hrsrelax","wkageism","wkracism","wksexism","mntlhlth","wealth","wkageism_bin","wkracism_bin","wksexism_bin"
2018,1154,50,"MALE","Black",3,0,1,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,1155,55,"MALE","Black",1,2,10,"NO","NO","YES",1,"$150,000 to $250,000",0,0,1
2018,1156,41,"FEMALE","Other",2,0,4,"NO","NO","NO",30,"Unknown",0,0,0
2018,1157,22,"MALE","Other",1,2,2,"YES","NO","NO",5,"$20,000 to $40,000",1,0,0
2018,1158,28,"MALE","White",2,0,1,"NO","NO","NO",0,"$100,000 to $150,000",0,0,0
2018,1160,64,"MALE","Other",2,22,5,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1164,51,"FEMALE","White",3,1,2,"NO","NO","NO",0,"$1 million to $2 million",0,0,0
2018,1165,67,"MALE","White",2,8,4,"NO","NO","NO",0,"$1 million to $2 million",0,0,0
2018,1170,34,"MALE","White",4,7,2,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1171,86,"MALE","White",1,0,4,"NO","NO","NO",0,"Unknown",0,0,0
2018,1172,39,"FEMALE","White",1,3,3,"NO","NO","NO",4,"$250,000 to $500,000",0,0,0
2018,1174,33,"FEMALE","Black",4,0,11,"NO","NO","NO",4,"$5,000 to $20,000",0,0,0
2018,1175,31,"MALE","Other",2,3,7,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1177,35,"MALE","White",3,0,4,"NO","NO","NO",0,"$40,000 to $75,000",0,0,0
2018,1181,35,"MALE","White",2,30,0,"YES","NO","YES",30,"$250,000 to $500,000",1,0,1
2018,1182,37,"MALE","White",1,0,9,"NO","NO","NO",3,"$20,000 to $40,000",0,0,0
2018,1183,51,"FEMALE","White",4,3,4,"NO","NO","NO",2,"$500,000 to $1 million",0,0,0
2018,1189,68,"FEMALE","White",2,0,6,"NO","NO","NO",0,"$500,000 to $1 million",0,0,0
2018,1190,46,"FEMALE","White",4,0,5,"NO","NO","NO",1,"$500,000 to $1 million",0,0,0
2018,1191,51,"FEMALE","White",3,4,4,"NO","NO","NO",0,"$500,000 to $1 million",0,0,0
2018,1193,43,"MALE","White",2,7,4,"NO","NO","NO",1,"$250,000 to $500,000",0,0,0
2018,1197,49,"MALE","White",2,0,3,"NO","NO","NO",3,"$100,000 to $150,000",0,0,0
2018,1201,22,"MALE","White",3,2,3,"YES","NO","NO",7,"$5,000 to $20,000",1,0,0
2018,1202,43,"FEMALE","White",3,3,1,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,1204,34,"FEMALE","White",3,20,2,"NO","NO","NO",0,"$100,000 to $150,000",0,0,0
2018,1207,31,"FEMALE","White",3,3,2,"YES","NO","YES",4,"$20,000 to $40,000",1,0,1
2018,1212,37,"MALE","White",1,5,8,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1213,52,"MALE","White",1,2,6,"NO","NO","NO",0,"$20,000 to $40,000",0,0,0
2018,1214,38,"FEMALE","Other",1,4,4,"NO","NO","NO",1,"$250,000 to $500,000",0,0,0
2018,1215,55,"MALE","Other",2,2,5,"NO","NO","NO",7,"$5,000 to $20,000",0,0,0
2018,1217,50,"FEMALE","White",2,2,2,"YES","YES","NO",0,"$500,000 to $1 million",1,1,0
2018,1218,25,"FEMALE","White",3,1,1,"NO","NO","NO",15,"$20,000 to $40,000",0,0,0
2018,1219,28,"MALE","White",2,25,7,"YES","NO","NO",0,"$150,000 to $250,000",1,0,0
2018,1221,52,"MALE","White",3,1,4,"NO","NO","NO",1,"$5 million to $10 million",0,0,0
2018,1222,22,"MALE","White",5,2,2,"NO","NO","NO",0,"$20,000 to $40,000",0,0,0
2018,1223,57,"MALE","White",2,2,6,"NO","NO","NO",2,"$100,000 to $150,000",0,0,0
2018,1225,63,"FEMALE","White",2,1,5,"NO","NO","NO",30,"$500,000 to $1 million",0,0,0
2018,1226,58,"FEMALE","Black",1,5,2,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1228,25,"FEMALE","White",3,25,3,"NO","NO","NO",5,"$5,000 to $20,000",0,0,0
2018,1229,39,"MALE","White",4,15,5,"YES","NO","NO",0,"$20,000 to $40,000",1,0,0
2018,1230,31,"FEMALE","White",6,1,0,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,1231,39,"FEMALE","White",3,20,3,"NO","NO","NO",20,"$40,000 to $75,000",0,0,0
2018,1232,34,"FEMALE","Black",4,10,3,"NO","NO","NO",0,"$40,000 to $75,000",0,0,0
2018,1233,27,"MALE","White",2,1,0,"NO","NO","NO",0,"$40,000 to $75,000",0,0,0
2018,1234,35,"MALE","White",3,0,4,"NO","NO","NO",1,"$40,000 to $75,000",0,0,0
2018,1235,24,"FEMALE","White",1,0,3,"NO","NO","NO",3,"$20,000 to $40,000",0,0,0
2018,1236,48,"MALE","White",1,0,2,"YES","YES","NO",30,"$250,000 to $500,000",1,1,0
2018,1238,30,"MALE","White",2,12,3,"NO","NO","NO",0,"$150,000 to $250,000",0,0,0
2018,1239,36,"MALE","Other",1,4,2,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1241,36,"MALE","White",4,20,3,"NO","NO","NO",0,"$500,000 to $1 million",0,0,0
2018,1243,27,"FEMALE","White",1,0,7,"NO","NO","NO",0,"$40,000 to $75,000",0,0,0
2018,1244,24,"FEMALE","White",3,4,4,"NO","NO","NO",3,"Less than $5,000",0,0,0
2018,1245,44,"FEMALE","White",3,1,2,"NO","NO","NO",3,"$40,000 to $75,000",0,0,0
2018,1247,22,"MALE","Black",3,0,3,"YES","NO","NO",0,"$5,000 to $20,000",1,0,0
2018,1249,33,"FEMALE","White",4,0,3,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,1251,43,"MALE","Other",1,0,8,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1254,53,"FEMALE","White",3,0,4,"NO","NO","NO",2,"$250,000 to $500,000",0,0,0
2018,1255,59,"FEMALE","White",1,2,5,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1256,47,"MALE","White",4,22,3,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1258,64,"MALE","White",1,4,5,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1260,37,"FEMALE","White",2,14,0,"NO","NO","NO",0,"$40,000 to $75,000",0,0,0
2018,1261,31,"FEMALE","White",1,1,2,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1263,32,"FEMALE","White",2,1,4,"YES","NO","NO",2,"$20,000 to $40,000",1,0,0
2018,1265,32,"FEMALE","White",1,4,4,"YES","NO","YES",10,"Less than $5,000",1,0,1
2018,1266,32,"MALE","White",2,0,3,"NO","NO","NO",5,"Unknown",0,0,0
2018,1267,60,"FEMALE","White",1,0,7,"NO","NO","NO",3,"$40,000 to $75,000",0,0,0
2018,1272,57,"MALE","White",1,3,2,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,1273,26,"MALE","White",2,2,4,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,1274,56,"MALE","White",1,3,7,"NO","NO","NO",2,"$5,000 to $20,000",0,0,0
2018,1275,24,"MALE","White",1,5,1,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1277,39,"FEMALE","Other",4,0,1,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1279,26,"FEMALE","White",2,5,4,"YES","NO","YES",10,"$5,000 to $20,000",1,0,1
2018,1280,31,"FEMALE","White",5,0,4,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1281,36,"FEMALE","White",5,0,5,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1282,69,"MALE","White",2,25,2,"YES","NO","NO",15,"$500,000 to $1 million",1,0,0
2018,1283,39,"FEMALE","White",4,2,2,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1284,53,"MALE","White",2,10,3,"NO","NO","NO",15,"$20,000 to $40,000",0,0,0
2018,1285,55,"MALE","White",1,22,5,"NO","NO","NO",0,"Unknown",0,0,0
2018,1287,31,"MALE","White",2,5,5,"NO","NO","NO",2,"$100,000 to $150,000",0,0,0
2018,1289,68,"FEMALE","White",1,4,12,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1292,30,"MALE","White",2,2,3,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1293,60,"FEMALE","White",2,2,3,"NO","NO","NO",0,"$150,000 to $250,000",0,0,0
2018,1294,61,"MALE","White",1,0,10,"NO","NO","NO",0,"$100,000 to $150,000",0,0,0
2018,1295,69,"FEMALE","White",1,5,5,"NO","NO","NO",0,"$20,000 to $40,000",0,0,0
2018,1299,22,"MALE","Black",3,0,0,"NO","NO","NO",3,"$5,000 to $20,000",0,0,0
2018,1301,56,"MALE","White",1,0,6,"NO","NO","NO",5,"$500,000 to $1 million",0,0,0
2018,1304,61,"FEMALE","White",1,10,3,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1305,55,"MALE","White",3,2,8,"NO","NO","NO",0,"$40,000 to $75,000",0,0,0
2018,1309,30,"MALE","Black",3,5,4,"NO","NO","NO",3,"Less than $5,000",0,0,0
2018,1311,41,"MALE","Black",1,0,2,"NO","YES","NO",0,"Unknown",0,1,0
2018,1312,67,"FEMALE","Black",1,7,3,"NO","NO","NO",5,"$250,000 to $500,000",0,0,0
2018,1314,36,"FEMALE","Black",4,2,0,"NO","NO","NO",10,"$40,000 to $75,000",0,0,0
2018,1315,51,"FEMALE","White",3,4,2,"NO","NO","NO",0,"$500,000 to $1 million",0,0,0
2018,1316,65,"FEMALE","White",2,0,6,"YES","NO","NO",0,"$100,000 to $150,000",1,0,0
2018,1317,63,"MALE","Black",8,10,15,"NO","NO","NO",0,"$500,000 to $1 million",0,0,0
2018,1318,23,"MALE","White",4,1,5,"YES","NO","NO",1,"$40,000 to $75,000",1,0,0
2018,1320,47,"FEMALE","White",3,6,5,"NO","NO","NO",30,"$100,000 to $150,000",0,0,0
2018,1322,24,"MALE","White",2,20,2,"NO","NO","NO",10,"$5,000 to $20,000",0,0,0
2018,1325,26,"FEMALE","White",2,2,4,"NO","NO","NO",3,"$5,000 to $20,000",0,0,0
2018,1328,36,"FEMALE","White",4,5,5,"NO","NO","NO",3,"Less than $5,000",0,0,0
2018,1330,32,"MALE","White",4,15,4,"NO","NO","NO",0,"$150,000 to $250,000",0,0,0
2018,1332,39,"FEMALE","White",3,0,2,"NO","NO","NO",5,"$20,000 to $40,000",0,0,0
2018,1334,31,"MALE","White",1,15,3,"NO","NO","NO",20,"$100,000 to $150,000",0,0,0
2018,1336,35,"MALE","Other",4,3,3,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,1338,49,"MALE","White",2,20,0,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1339,42,"MALE","White",2,2,2,"NO","NO","NO",0,"$150,000 to $250,000",0,0,0
2018,1343,57,"MALE","White",1,6,3,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1345,47,"FEMALE","White",3,1,2,"NO","NO","NO",0,"$75,000 to $100,000",0,0,0
2018,1346,23,"MALE","White",4,3,3,"YES","NO","NO",0,"$20,000 to $40,000",1,0,0
2018,1347,46,"MALE","White",5,20,5,"NO","NO","NO",5,"$250,000 to $500,000",0,0,0
2018,1348,57,"MALE","White",3,30,0,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,1349,50,"FEMALE","White",2,20,5,"NO","YES","NO",0,"$40,000 to $75,000",0,1,0
2018,1352,49,"FEMALE","White",2,20,3,"NO","NO","NO",2,"$150,000 to $250,000",0,0,0
2018,1354,29,"MALE","White",4,5,2,"NO","NO","NO",5,"Less than $5,000",0,0,0
2018,1355,61,"FEMALE","White",1,4,1,"YES","NO","NO",30,"$5,000 to $20,000",1,0,0
2018,1360,25,"FEMALE","White",2,3,5,"NO","NO","NO",8,"Less than $5,000",0,0,0
2018,1369,39,"FEMALE","White",5,2,4,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1370,54,"FEMALE","White",2,6,6,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1372,60,"MALE","White",2,20,4,"NO","NO","NO",2,"$150,000 to $250,000",0,0,0
2018,1373,36,"MALE","White",4,8,7,"NO","NO","NO",1,"$150,000 to $250,000",0,0,0
2018,1374,31,"FEMALE","White",3,0,1,"NO","NO","NO",2,"$40,000 to $75,000",0,0,0
2018,1375,41,"FEMALE","Black",2,4,3,"NO","NO","NO",4,"$75,000 to $100,000",0,0,0
2018,1376,29,"FEMALE","White",2,2,1,"NO","YES","YES",14,"$20,000 to $40,000",0,1,1
2018,1377,38,"FEMALE","White",2,3,5,"NO","NO","NO",0,"$75,000 to $100,000",0,0,0
2018,1378,42,"FEMALE","White",1,3,2,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1380,29,"FEMALE","Black",2,20,0,"NO","NO","NO",0,"Unknown",0,0,0
2018,1382,27,"MALE","White",3,0,5,"YES","NO","NO",0,"Less than $5,000",1,0,0
2018,1383,42,"MALE","White",4,2,4,"NO","YES","NO",0,"$40,000 to $75,000",0,1,0
2018,1384,57,"MALE","White",4,12,4,"NO","NO","NO",0,"$1 million to $2 million",0,0,0
2018,1385,41,"FEMALE","White",1,4,2,"NO","NO","NO",0,"$150,000 to $250,000",0,0,0
2018,1389,38,"FEMALE","White",4,6,1,"NO","NO","YES",10,"Unknown",0,0,1
2018,1391,38,"MALE","White",2,5,2,"NO","NO","NO",0,"$75,000 to $100,000",0,0,0
2018,1392,30,"FEMALE","White",2,0,3,"NO","NO","NO",3,"$20,000 to $40,000",0,0,0
2018,1393,68,"MALE","White",2,0,5,"NO","NO","NO",0,"Unknown",0,0,0
2018,1395,82,"MALE","White",2,10,4,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1397,44,"MALE","White",1,30,2,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1400,40,"MALE","Black",1,9,5,"NO","NO","NO",0,"$40,000 to $75,000",0,0,0
2018,1403,57,"FEMALE","White",2,0,2,"NO","NO","NO",3,"$1 million to $2 million",0,0,0
2018,1404,37,"FEMALE","White",1,2,6,"NO","NO","NO",14,"$40,000 to $75,000",0,0,0
2018,1410,52,"FEMALE","White",3,0,2,"NO","NO","NO",10,"$100,000 to $150,000",0,0,0
2018,1413,28,"MALE","Black",2,2,4,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1414,60,"FEMALE","White",1,20,4,"NO","NO","NO",0,"$150,000 to $250,000",0,0,0
2018,1415,31,"FEMALE","Black",1,3,6,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,1416,45,"MALE","Black",1,20,4,"NO","NO","NO",30,"Less than $5,000",0,0,0
2018,1417,49,"MALE","Black",3,3,6,"NO","NO","NO",0,"$75,000 to $100,000",0,0,0
2018,1418,32,"FEMALE","White",2,0,8,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,1419,43,"FEMALE","Black",1,0,4,"NO","NO","NO",30,"Less than $5,000",0,0,0
2018,1420,45,"FEMALE","Black",4,0,1,"NO","NO","NO",0,"$150,000 to $250,000",0,0,0
2018,1422,32,"FEMALE","White",4,4,5,"NO","NO","NO",1,"$5,000 to $20,000",0,0,0
2018,1424,52,"MALE","White",3,5,5,"NO","NO","NO",4,"$250,000 to $500,000",0,0,0
2018,1425,58,"FEMALE","White",2,2,1,"NO","NO","NO",0,"$150,000 to $250,000",0,0,0
2018,1426,21,"FEMALE","White",7,7,5,"NO","NO","NO",4,"$5,000 to $20,000",0,0,0
2018,1429,52,"FEMALE","White",2,0,3,"NO","NO","NO",3,"$40,000 to $75,000",0,0,0
2018,1432,47,"FEMALE","White",1,3,4,"NO","NO","NO",2,"$5,000 to $20,000",0,0,0
2018,1433,58,"MALE","White",1,20,2,"YES","YES","YES",0,"$20,000 to $40,000",1,1,1
2018,1434,35,"FEMALE","Black",1,5,5,"NO","NO","NO",0,"$20,000 to $40,000",0,0,0
2018,1435,50,"FEMALE","Black",1,20,4,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1438,29,"FEMALE","Black",4,0,2,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,1439,26,"MALE","Black",4,0,0,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1440,24,"FEMALE","White",2,20,4,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1441,43,"FEMALE","White",2,0,5,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1443,31,"MALE","White",1,4,6,"YES","NO","NO",15,"$75,000 to $100,000",1,0,0
2018,1446,46,"MALE","White",2,6,2,"NO","NO","NO",1,"$250,000 to $500,000",0,0,0
2018,1447,49,"MALE","Black",1,1,5,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,1448,29,"MALE","White",3,0,4,"NO","NO","NO",10,"$40,000 to $75,000",0,0,0
2018,1451,34,"FEMALE","White",4,0,1,"NO","NO","NO",5,"Less than $5,000",0,0,0
2018,1453,44,"MALE","Other",2,0,8,"NO","NO","NO",0,"$40,000 to $75,000",0,0,0
2018,1454,48,"FEMALE","White",2,30,1,"NO","NO","NO",15,"$100,000 to $150,000",0,0,0
2018,1457,65,"MALE","White",2,0,4,"NO","NO","NO",0,"$40,000 to $75,000",0,0,0
2018,1458,48,"FEMALE","Black",2,26,3,"NO","NO","NO",3,"$150,000 to $250,000",0,0,0
2018,1460,55,"FEMALE","Black",3,12,1,"NO","NO","YES",3,"$75,000 to $100,000",0,0,1
2018,1462,55,"FEMALE","Black",1,6,6,"NO","NO","NO",0,"$20,000 to $40,000",0,0,0
2018,1464,26,"MALE","White",4,5,7,"NO","NO","NO",0,"$40,000 to $75,000",0,0,0
2018,1465,59,"FEMALE","White",4,0,2,"NO","NO","NO",0,"$150,000 to $250,000",0,0,0
2018,1466,56,"FEMALE","White",2,4,6,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1468,27,"FEMALE","Black",2,5,4,"NO","NO","NO",2,"$20,000 to $40,000",0,0,0
2018,1469,69,"FEMALE","Black",1,24,2,"NO","NO","NO",0,"$150,000 to $250,000",0,0,0
2018,1470,30,"FEMALE","White",3,3,1,"NO","NO","NO",4,"$5,000 to $20,000",0,0,0
2018,1471,71,"FEMALE","White",1,6,4,"NO","NO","NO",0,"$1 million to $2 million",0,0,0
2018,1472,53,"FEMALE","Black",4,1,1,"NO","NO","NO",1,"$5,000 to $20,000",0,0,0
2018,1473,43,"MALE","Black",1,2,0,"YES","YES","NO",1,"Less than $5,000",1,1,0
2018,1474,34,"FEMALE","Black",4,3,4,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,1475,37,"FEMALE","White",3,3,5,"NO","NO","YES",4,"$5,000 to $20,000",0,0,1
2018,1476,29,"FEMALE","Black",4,5,2,"YES","NO","NO",10,"$40,000 to $75,000",1,0,0
2018,1477,63,"FEMALE","White",1,0,5,"YES","NO","NO",30,"$100,000 to $150,000",1,0,0
2018,1478,32,"FEMALE","Black",4,0,0,"NO","NO","NO",30,"Less than $5,000",0,0,0
2018,1479,33,"MALE","Black",1,8,6,"NO","NO","NO",4,"$40,000 to $75,000",0,0,0
2018,1481,22,"MALE","Black",1,5,7,"NO","NO","NO",0,"$20,000 to $40,000",0,0,0
2018,1482,24,"FEMALE","White",1,10,5,"NO","NO","YES",0,"$5,000 to $20,000",0,0,1
2018,1485,56,"FEMALE","White",1,1,6,"NO","NO","NO",0,"$3 million to $4 million",0,0,0
2018,1487,47,"MALE","White",4,2,1,"NO","NO","NO",0,"$500,000 to $1 million",0,0,0
2018,1490,34,"MALE","White",3,1,2,"NO","NO","NO",4,"$100,000 to $150,000",0,0,0
2018,1491,38,"MALE","White",2,2,1,"NO","NO","NO",0,"$500,000 to $1 million",0,0,0
2018,1496,65,"FEMALE","White",1,3,4,"NO","NO","NO",5,"$100,000 to $150,000",0,0,0
2018,1499,57,"FEMALE","Black",2,20,6,"NO","NO","NO",0,"$40,000 to $75,000",0,0,0
2018,1500,63,"MALE","Black",2,1,2,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,1501,29,"MALE","White",1,0,3,"NO","NO","NO",0,"$20,000 to $40,000",0,0,0
2018,1505,38,"MALE","Other",3,6,8,"NO","NO","NO",0,"Unknown",0,0,0
2018,1506,34,"FEMALE","White",4,0,0,"NO","NO","NO",0,"$40,000 to $75,000",0,0,0
2018,1507,27,"FEMALE","Black",1,2,1,"NO","NO","NO",30,"$20,000 to $40,000",0,0,0
2018,1510,23,"FEMALE","White",4,1,2,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1511,25,"FEMALE","Black",1,0,2,"NO","NO","NO",5,"$75,000 to $100,000",0,0,0
2018,1512,23,"FEMALE","Other",2,4,1,"NO","NO","NO",0,"$20,000 to $40,000",0,0,0
2018,1514,58,"FEMALE","White",3,0,2,"NO","NO","NO",0,"$40,000 to $75,000",0,0,0
2018,1515,50,"FEMALE","White",2,6,1,"NO","NO","NO",30,"$20,000 to $40,000",0,0,0
2018,1517,58,"FEMALE","White",1,2,12,"NO","NO","NO",0,"$20,000 to $40,000",0,0,0
2018,1519,25,"FEMALE","White",4,0,0,"NO","NO","NO",0,"$40,000 to $75,000",0,0,0
2018,1523,64,"FEMALE","White",3,3,4,"NO","NO","NO",10,"$150,000 to $250,000",0,0,0
2018,1524,58,"MALE","White",2,2,4,"NO","NO","NO",0,"Unknown",0,0,0
2018,1526,56,"FEMALE","White",4,22,0,"YES","NO","NO",30,"Unknown",1,0,0
2018,1528,46,"MALE","White",2,0,3,"NO","NO","NO",0,"Unknown",0,0,0
2018,1529,34,"MALE","White",4,3,4,"NO","NO","NO",0,"$20,000 to $40,000",0,0,0
2018,1533,32,"FEMALE","Black",3,3,3,"NO","YES","YES",5,"$250,000 to $500,000",0,1,1
2018,1534,33,"MALE","Black",4,6,5,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1535,35,"MALE","Other",3,5,2,"NO","NO","NO",0,"Unknown",0,0,0
2018,1538,32,"FEMALE","Black",3,4,3,"NO","NO","NO",2,"Less than $5,000",0,0,0
2018,1539,53,"MALE","Black",6,2,8,"NO","NO","NO",2,"$5,000 to $20,000",0,0,0
2018,1541,43,"FEMALE","Black",3,5,0,"NO","NO","YES",0,"$40,000 to $75,000",0,0,1
2018,1542,26,"MALE","Black",4,2,2,"NO","NO","NO",0,"$150,000 to $250,000",0,0,0
2018,1544,62,"FEMALE","White",1,1,20,"YES","NO","NO",20,"$5,000 to $20,000",1,0,0
2018,1546,58,"FEMALE","White",2,0,3,"NO","NO","NO",0,"Unknown",0,0,0
2018,1547,22,"FEMALE","White",4,2,5,"NO","NO","NO",30,"$5,000 to $20,000",0,0,0
2018,1548,60,"MALE","Other",2,0,2,"NO","NO","NO",10,"$5,000 to $20,000",0,0,0
2018,1549,42,"MALE","White",2,5,1,"NO","NO","NO",0,"Unknown",0,0,0
2018,1552,24,"FEMALE","White",2,0,3,"YES","NO","NO",14,"$5,000 to $20,000",1,0,0
2018,1554,39,"FEMALE","White",4,10,3,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1555,32,"FEMALE","White",2,2,4,"NO","NO","NO",0,"$40,000 to $75,000",0,0,0
2018,1556,85,"MALE","White",2,0,16,"NO","NO","NO",0,"$2 million to $3 million",0,0,0
2018,1558,44,"FEMALE","White",3,15,2,"NO","NO","NO",0,"Unknown",0,0,0
2018,1560,32,"FEMALE","Black",2,4,0,"NO","YES","NO",7,"$75,000 to $100,000",0,1,0
2018,1561,60,"FEMALE","Black",2,0,6,"NO","NO","NO",0,"$100,000 to $150,000",0,0,0
2018,1562,43,"MALE","White",2,4,2,"YES","NO","NO",0,"$100,000 to $150,000",1,0,0
2018,1564,61,"FEMALE","White",2,1,3,"NO","NO","NO",5,"$250,000 to $500,000",0,0,0
2018,1565,27,"FEMALE","Black",3,8,2,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1566,42,"MALE","Black",2,5,14,"YES","YES","NO",0,"$5,000 to $20,000",1,1,0
2018,1567,51,"MALE","Black",1,10,4,"NO","NO","NO",0,"$40,000 to $75,000",0,0,0
2018,1568,38,"MALE","White",3,4,2,"NO","NO","NO",0,"$40,000 to $75,000",0,0,0
2018,1569,44,"FEMALE","White",1,2,1,"NO","NO","NO",15,"$40,000 to $75,000",0,0,0
2018,1570,37,"MALE","Black",1,20,2,"NO","NO","NO",0,"$20,000 to $40,000",0,0,0
2018,1574,70,"FEMALE","Black",2,0,10,"NO","NO","NO",0,"$20,000 to $40,000",0,0,0
2018,1577,35,"FEMALE","Black",3,3,8,"NO","NO","NO",0,"Unknown",0,0,0
2018,1578,51,"FEMALE","Black",2,0,0,"NO","NO","NO",2,"$40,000 to $75,000",0,0,0
2018,1579,37,"FEMALE","White",2,3,4,"NO","NO","NO",4,"$75,000 to $100,000",0,0,0
2018,1581,35,"MALE","White",2,4,6,"NO","NO","NO",14,"$150,000 to $250,000",0,0,0
2018,1583,32,"MALE","White",2,25,4,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1584,62,"MALE","White",1,4,4,"NO","NO","NO",0,"$500,000 to $1 million",0,0,0
2018,1585,41,"FEMALE","Black",2,3,5,"NO","NO","NO",0,"$250,000 to $500,000",0,0,0
2018,1587,20,"MALE","Black",4,0,4,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1588,36,"FEMALE","Black",1,0,4,"NO","NO","NO",0,"Unknown",0,0,0
2018,1591,30,"MALE","White",1,3,5,"NO","NO","NO",0,"$100,000 to $150,000",0,0,0
2018,1599,55,"FEMALE","White",1,3,0,"NO","NO","NO",30,"Less than $5,000",0,0,0
2018,1600,55,"FEMALE","White",2,4,4,"YES","NO","YES",6,"$250,000 to $500,000",1,0,1
2018,1602,38,"MALE","White",2,0,0,"NO","NO","NO",7,"Less than $5,000",0,0,0
2018,1604,54,"FEMALE","Black",2,0,6,"NO","YES","YES",10,"$40,000 to $75,000",0,1,1
2018,1606,33,"FEMALE","Black",1,0,4,"NO","NO","NO",2,"Less than $5,000",0,0,0
2018,1607,25,"MALE","White",2,0,5,"YES","NO","NO",1,"Unknown",1,0,0
2018,1609,38,"FEMALE","White",3,30,3,"NO","NO","NO",15,"Less than $5,000",0,0,0
2018,1610,25,"MALE","White",1,0,5,"NO","NO","NO",0,"Less than $5,000",0,0,0
2018,1611,63,"MALE","White",5,8,2,"NO","NO","NO",0,"$5,000 to $20,000",0,0,0
2018,1612,22,"MALE","White",3,0,2,"NO","NO","NO",0,"Unknown",0,0,0
2018,1615,20,"FEMALE","White",4,4,6,"NO","NO","NO",1,"Unknown",0,0,0
2018,1616,54,"MALE","White",2,0,4,"NO","NO","NO",0,"$500,000 to $1 million",0,0,0
2018,1618,34,"MALE","White",1,6,4,"NO","NO","NO",0,"$100,000 to $150,000",0,0,0
2018,1620,59,"MALE","White",2,5,5,"NO","NO","NO",3,"Above $10 million",0,0,0
2018,1621,44,"FEMALE","White",2,1,1,"NO","NO","NO",14,"Unknown",0,0,0
2018,1622,34,"MALE","White",3,5,4,"NO","NO","NO",5,"$500,000 to $1 million",0,0,0
2018,1623,35,"FEMALE","White",2,5,1,"NO","NO","YES",0,"$5,000 to $20,000",0,0,1
2018,1628,19,"MALE","White",2,1,2,"NO","NO","NO",0,"Unknown",0,0,0
2018,1632,23,"MALE","White",5,20,8,"NO","NO","NO",0,"Unknown",0,0,0
2018,1633,56,"FEMALE","White",2,15,3,"NO","NO","NO",0,"$40,000 to $75,000",0,0,0
